"","X.1","X","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","winHome","home_games_10days","away_games_10days","home_sos_losses","home_sos_wins","home_sos_total","away_sos_losses","away_sos_wins","away_sos_total","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","last30_away_pitcher_winpct","last30_home_pitcher_winpct","last30_away_pitcher_mean_ip","last30_home_pitcher_mean_ip","last30_away_pitcher_ERA","last30_home_pitcher_ERA","last30_away_pitcher_WHIP","last30_home_pitcher_WHIP","home_dif_win_pct","away_dif_win_pct"
"156",156,156,718477,"2023-04-22","N","day",7,13,0.35,17,3,0.85,"TBR","American League","American League East","CHW","American League","American League Central",0,0,"1",9,8,0.552666666666667+0i,0.321470588235294,0.35615,0.552666666666667+0i,0.321470588235294,0.35615,0.859533073929961,4,7,3,4,0,65,39,0,0,1,0,0.371747211895911,1,3,7,1,3,38,50,2,0,0.222222222222222,0.777777777777778,5.12222222222222,5.55555555555556,4.86,2.34,1.446,1.22,0,0.6,4.8,5.4,7.5,3,1.792,1.296,0.00953307392996117,0.0217472118959108
"157",157,157,718474,"2023-04-22","N","night",7,13,0.35,14,7,0.667,"PIT","National League","National League Central","CIN","National League","National League Central",0,1,"1",10,10,0.353857142857143+0i,0.3845,0.374285714285714,0.353857142857143+0i,0.3845,0.374285714285714,0.613098425618507,5,7,3,2,1,56,32,2,0,3,2,0.402499335283169,1,3,7,0,3,42,56,0,0,0.166666666666667,0.444444444444444,4.33333333333333,5.23333333333333,9,3.8,2.231,1.352,0.333333333333333,0.6,4.66666666666667,5.22,5.14,2.39,1.786,1.367,-0.053901574381493,0.0524993352831694
"158",158,158,718472,"2023-04-22","N","night",7,11,0.389,12,7,0.632,"BAL","American League","American League East","DET","American League","American League Central",0,0,"1",8,8,0.405+0i,0.40775,0.406736842105263,0.405+0i,0.40775,0.406736842105263,0.568459180830315,4,8,2,4,1,56,39,1,0,1,0,0.271531197029623,3,5,5,1,3,32,37,3,0,0.125,0.444444444444444,4.525,5.77777777777778,6.38,4.67,1.446,1.404,0.2,0.2,4.8,5.62,6.38,5.08,1.5,1.518,-0.0635408191696851,-0.117468802970377
"159",159,159,718469,"2023-04-22","N","night",4,16,0.2,12,7,0.632,"TEX","American League","American League West","OAK","American League","American League West",0,1,"1",8,9,0.367142857142857+0i,0.281666666666667,0.313157894736842,0.367142857142857+0i,0.281666666666667,0.313157894736842,0.710754278470315,4,7,3,2,2,69,38,1,0,0,1,0.169403630077787,1,2,8,2,2,42,78,1,0,0.25,0.25,6.3,5.25,12.62,4.71,2.143,1.191,1,0.2,13,5.82,13.85,4.6,2.615,1.091,0.0787542784703148,-0.0305963699222126
"160",160,160,718470,"2023-04-22","N","night",11,10,0.524,14,6,0.7,"MIL","National League","National League Central","BOS","American League","American League East",1,0,"1",9,10,0.406+0i,0.546214285714286,0.50415,0.406+0i,0.546214285714286,0.50415,0.694482609010051,4,7,3,0,1,50,39,2,0,0,1,0.52201575047523,3,6,4,1,2,55,56,1,0,0.333333333333333,0.375,5.33333333333333,5.15,6.19,3.67,1.375,1.128,0,0.2,4,4.64,11.25,5.32,2.25,1.268,-0.00551739098994863,-0.00198424952477017
"161",161,161,718471,"2023-04-22","N","night",10,10,0.5,14,6,0.7,"ATL","National League","National League East","HOU","American League","American League West",1,0,"0",8,8,0.396666666666667+0i,0.3705,0.37835,0.396666666666667+0i,0.3705,0.37835,0.669269124786773,3,8,2,3,1,55,32,1,1,0,1,0.613262599469496,3,6,4,3,1,55,37,0,0,0.333333333333333,0,6.33333333333333,3.64,2.84,5.79,1.123,1.768,0.4,0,6.4,3.33333333333333,3.66,5.4,1.094,1.8,-0.0307308752132266,0.113262599469496
"162",162,162,718467,"2023-04-22","N","night",10,12,0.455,12,9,0.571,"ARI","National League","National League West","SDP","National League","National League West",0,1,"0",9,10,0.463111111111111+0i,0.627166666666667,0.556857142857143,0.463111111111111+0i,0.627166666666667,0.556857142857143,0.5,3,5,5,2,2,49,49,0,0,2,2,0.404832690239737,2,3,7,1,2,26,48,1,0,0.25,0.444444444444444,4.75,5.78888888888889,6.63,2.92,1.632,1.089,0.25,0.6,4.75,6.2,6.63,3.19,1.632,0.968,-0.071,-0.0501673097602632
"163",163,163,718466,"2023-04-22","N","night",4,16,0.2,10,10,0.5,"LAA","American League","American League West","KCR","American League","American League Central",0,0,"0",9,8,0.4107+0i,0.4741,0.4424,0.4107+0i,0.4741,0.4424,0.556635345604325,3,5,5,3,0,33,36,1,0,1,0,0.217223088923557,0,1,9,1,3,32,74,1,0,0.111111111111111,0.142857142857143,5.13333333333333,5.31428571428571,5.01,5.26,1.243,1.62,0.2,0,4.82,5.75,5.92,4.3,1.233,1.478,0.0566353456043249,0.0172230889235569
"164",164,164,718464,"2023-04-22","N","night",8,12,0.4,9,11,0.45,"SEA","American League","American League West","STL","National League","National League Central",1,0,"1",8,9,0.560181818181818+0i,0.465,0.51735,0.560181818181818+0i,0.465,0.51735,0.522715539494063,2,5,5,4,3,47,44,2,1,1,0,0.473839916726018,2,5,5,2,1,53,49,2,0,0.222222222222222,0.222222222222222,5.24444444444444,5.68888888888889,4.91,3.31,1.573,1.045,0.4,0,5.44,5.4,2.6,5.67,1.229,1.444,0.072715539494063,0.0738399167260176
"165",165,165,718458,"2023-04-23","N","day",6,16,0.273,10,12,0.455,"PHI","National League","National League East","COL","National League","National League West",0,0,"1",10,9,0.488666666666667+0i,0.4446,0.468636363636364,0.488666666666667+0i,0.4446,0.468636363636364,0.422795839970018,4,6,4,2,1,44,45,0,0,2,1,0.286444906444906,1,1,9,1,5,29,63,0,0,NA,0.333333333333333,NA,5.66666666666667,NA,4.06,NA,1.196,NA,0.5,NA,5.85,NA,4.08,NA,1.104,-0.0322041600299822,0.0134449064449064
"166",166,166,718459,"2023-04-23","N","day",7,12,0.368,13,7,0.65,"BAL","American League","American League East","DET","American League","American League Central",0,0,"1",8,8,0.405+0i,0.406307692307692,0.40585,0.405+0i,0.406307692307692,0.40585,0.586521898000731,5,8,2,4,1,56,39,1,0,2,0,0.258215265929827,2,5,5,1,4,32,38,3,0,0.444444444444444,0.25,6.24444444444444,4.625,2.06,6.57,0.865,1.73,0.666666666666667,0.4,6.7,4.44,1.11,6.35,0.689,1.809,-0.0634781019992692,-0.109784734070173
"167",167,167,718463,"2023-04-23","N","day",7,14,0.333,15,7,0.682,"PIT","National League","National League Central","CIN","National League","National League Central",0,1,"1",10,10,0.353857142857143+0i,0.3822,0.373181818181818,0.353857142857143+0i,0.3822,0.373181818181818,0.616330341858173,5,8,2,3,0,58,26,2,0,4,2,0.399010717230008,0,3,7,0,3,39,53,0,0,0,0.571428571428571,4.77777777777778,5.01428571428571,4.6,3.06,1.581,1.16,0,0.75,5.2,5.5,4.85,1.64,1.615,0.909,-0.0656696581418271,0.0660107172300082
"168",168,168,718462,"2023-04-23","N","day",11,10,0.524,14,7,0.667,"ATL","National League","National League East","HOU","American League","American League West",1,0,"0",8,8,0.411428571428571+0i,0.3705,0.384142857142857,0.411428571428571+0i,0.3705,0.384142857142857,0.645924156464616,2,7,3,2,2,53,34,0,0,0,2,0.623076923076923,4,6,4,3,1,53,38,0,0,0.444444444444444,0.4,5.8,5.2,3.25,2.08,0.968,1.077,0.4,0.333333333333333,6.04,5.73333333333333,2.93,2.55,0.848,1.132,-0.0210758435353837,0.0990769230769231
"169",169,169,718465,"2023-04-23","N","day",12,9,0.571,13,8,0.619,"NYY","American League","American League East","TOR","American League","American League East",0,1,"0",9,9,0.44225+0i,0.461538461538462,0.454190476190476,0.44225+0i,0.461538461538462,0.454190476190476,0.653439357677758,3,6,4,5,4,35,37,1,0,1,1,0.459661811143934,2,5,5,2,3,32,42,1,0,0.222222222222222,0.111111111111111,6.11111111111111,4.44444444444444,3.27,6.3,1.091,1.65,0.2,0.166666666666667,6.02,4.85,2.97,5.52,1.022,1.534,0.0344393576777581,-0.111338188856066
"170",170,170,718457,"2023-04-23","N","day",7,14,0.333,18,3,0.857,"TBR","American League","American League East","CHW","American League","American League Central",0,0,"1",9,8,0.552666666666667+0i,0.323055555555556,0.355857142857143,0.552666666666667+0i,0.323055555555556,0.355857142857143,0.853807106598985,4,7,3,4,0,62,40,1,0,2,0,0.371361099184199,1,2,8,0,4,37,51,3,1,0.222222222222222,0.714285714285714,5.91111111111111,5.71428571428571,3.86,3.38,1.118,1.075,0.333333333333333,0.6,6.36666666666667,5.8,3.03,3.41,0.905,1.035,-0.00319289340101525,0.0383610991841992
"171",171,171,718460,"2023-04-23","N","day",12,9,0.571,10,11,0.476,"CLE","American League","American League Central","MIA","National League","National League East",1,0,"1",8,8,0.38+0i,0.4709,0.423285714285714,0.38+0i,0.4709,0.423285714285714,0.448707093076272,1,3,7,0,4,30,45,0,0,0,2,0.373868046571798,4,8,2,4,0,38,27,2,0,NA,0.25,NA,5.25,NA,3.43,NA,1.476,NA,0.25,NA,5.25,NA,3.43,NA,1.476,-0.0272929069237283,-0.197131953428202
"172",172,172,718454,"2023-04-23","N","day",7,13,0.35,11,10,0.524,"MIN","American League","American League Central","WSN","National League","National League East",1,0,"1",9,7,0.3976+0i,0.337090909090909,0.365904761904762,0.3976+0i,0.337090909090909,0.365904761904762,0.560023141452126,1,4,6,1,2,44,47,1,0,0,2,0.394073139974779,3,4,6,3,2,35,36,0,0,0.222222222222222,0.6,5.56666666666667,6.02,4.65,1.78,1.431,0.956,0.2,0.6,6.02,6.02,3.56,1.78,1.22,0.956,0.0360231414521262,0.0440731399747794
"173",173,173,718461,"2023-04-23","N","day",11,11,0.5,15,6,0.714,"MIL","National League","National League Central","BOS","American League","American League East",1,0,"0",9,10,0.406+0i,0.544733333333333,0.505095238095238,0.406+0i,0.544733333333333,0.505095238095238,0.690240728692258,4,7,3,1,1,48,42,2,0,1,1,0.516944284893739,3,6,4,1,2,52,52,1,0,0.5,0.444444444444444,4.68333333333333,5.68888888888889,4.45,3.48,1.588,1.161,0.6,0.4,5.04,5.8,3.16,2.48,1.403,1.241,-0.0237592713077424,0.0169442848937392
"174",174,174,718451,"2023-04-23","N","day",11,11,0.5,12,8,0.6,"CHC","National League","National League Central","LAD","National League","National League West",0,0,"0",9,9,0.43125+0i,0.4045,0.4152,0.43125+0i,0.4045,0.4152,0.712261496751752,3,6,4,1,3,59,29,0,0,3,3,0.57007500986972,3,5,5,3,1,45,49,0,0,0.666666666666667,0.222222222222222,5.91111111111111,5.55555555555556,2.52,3.24,1.025,1.18,0.666666666666667,0,5.86666666666667,5.33333333333333,2.02,4.5,0.981,1.281,0.112261496751752,0.0700750098697197
"175",175,175,718453,"2023-04-23","N","day",4,17,0.19,13,7,0.65,"TEX","American League","American League West","OAK","American League","American League West",0,1,"1",8,9,0.367142857142857+0i,0.275384615384615,0.3075,0.367142857142857+0i,0.275384615384615,0.3075,0.751768892610425,4,7,3,2,2,76,39,1,1,1,1,0.15114300300641,1,2,8,2,2,37,84,1,0,0.111111111111111,0.333333333333333,4.66666666666667,5.01666666666667,7.71,2.67,1.952,0.758,0.2,0.5,4.62,4.6,8.1,0.93,1.929,0.517,0.101768892610425,-0.0388569969935901
"176",176,176,718452,"2023-04-23","N","day",5,16,0.238,10,11,0.476,"LAA","American League","American League West","KCR","American League","American League Central",0,0,"1",9,8,0.391545454545455+0i,0.4741,0.430857142857143,0.391545454545455+0i,0.4741,0.430857142857143,0.535851237064664,2,4,6,2,1,39,47,1,0,1,1,0.253886010362694,1,2,8,2,2,41,71,1,0,0,0,5.68888888888889,5,7.14,4.89,1.336,1.514,0,0,5.22,4.75,9.57,5.21,1.405,1.684,0.0598512370646636,0.0158860103626943
"177",177,177,718456,"2023-04-23","N","day",11,12,0.478,12,10,0.545,"ARI","National League","National League West","SDP","National League","National League West",0,1,"0",9,10,0.4623+0i,0.627166666666667,0.552227272727273,0.4623+0i,0.627166666666667,0.552227272727273,0.490566877280413,2,5,5,2,2,51,47,0,0,2,3,0.41944847605225,3,4,6,2,1,29,46,1,0,0.25,0.666666666666667,6,5.66666666666667,3.56,3.71,1.125,1.529,0.4,0,5.84,2.1,3.64,9.64,1.146,2.786,-0.0544331227195871,-0.0585515239477503
"178",178,178,718450,"2023-04-23","N","day",8,13,0.381,10,11,0.476,"SEA","American League","American League West","STL","National League","National League Central",1,0,"0",8,9,0.560181818181818+0i,0.4585,0.511761904761905,0.560181818181818+0i,0.4585,0.511761904761905,0.527007299270073,2,6,4,5,3,50,45,1,0,2,0,0.47002697572185,1,4,6,1,2,48,48,2,0,0.333333333333333,0,5.12222222222222,7.025,5.24,6.67,1.576,1.729,0.4,0,5,11,7.2,4.91,1.72,1.727,0.051007299270073,0.0890269757218503
"179",179,179,718455,"2023-04-23","N","day",14,8,0.636,7,13,0.35,"SFG","National League","National League West","NYM","National League","National League East",0,0,"1",8,9,0.397076923076923+0i,0.585857142857143,0.46315,0.397076923076923+0i,0.585857142857143,0.46315,0.423529411764706,2,3,7,2,3,42,54,3,0,1,2,0.600989282769992,3,8,2,7,2,62,38,1,0,0.5,0,5.0125,6.42,4.02,7.24,1.512,1.577,0.2,0,4.82,5.525,5.18,6.45,1.726,1.567,0.0735294117647059,-0.0350107172300083
"180",180,180,718448,"2023-04-24","N","night",6,17,0.261,11,11,0.5,"CLE","American League","American League Central","COL","National League","National League West",1,0,"0",9,10,0.38+0i,0.48,0.43,0.38+0i,0.48,0.43,0.467775467775468,2,4,6,1,3,35,38,0,0,0,0,0.273966513557564,1,1,9,1,6,28,65,0,0,0.333333333333333,0.25,4.9,5.6375,6.7,3.97,1.534,1.346,0.5,0.4,5,5.84,6,3.03,1.5,1.18,-0.0322245322245322,0.0129665135575641
"181",181,181,718447,"2023-04-24","N","night",12,11,0.522,14,7,0.667,"BAL","American League","American League East","BOS","American League","American League East",0,1,"1",8,10,0.405+0i,0.403571428571429,0.404047619047619,0.405+0i,0.403571428571429,0.404047619047619,0.590163934426229,5,8,2,4,1,46,32,2,0,1,2,0.543396226415094,3,7,3,2,1,61,48,1,0,0.375,0.555555555555556,5.3875,5.23333333333333,5.4,4.94,1.269,1.416,0.4,0.833333333333333,6.22,5.83333333333333,3.16,3.34,0.957,1.286,-0.0768360655737705,0.0213962264150943
"182",182,182,718449,"2023-04-24","N","night",12,10,0.545,19,3,0.864,"TBR","American League","American League East","HOU","American League","American League West",0,0,"1",9,9,0.552666666666667+0i,0.323578947368421,0.354818181818182,0.552666666666667+0i,0.323578947368421,0.354818181818182,0.856453977316565,5,7,3,4,0,57,34,1,0,0,0,0.633225886436896,4,7,3,4,0,54,33,0,0,NA,1,NA,5.03333333333333,NA,3.52,NA,0.913,NA,1,NA,5.05,NA,2.61,NA,0.774,-0.00754602268343496,0.0882258864368956
"183",183,183,718445,"2023-04-24","N","night",14,7,0.667,7,15,0.318,"CIN","National League","National League Central","TEX","American League","American League West",1,0,"1",10,9,0.502333333333333+0i,0.539,0.514,0.502333333333333+0i,0.539,0.514,0.390243902439024,0,2,8,2,4,33,53,0,0,0,0,0.755848525154526,4,7,3,5,1,73,36,0,0,0.555555555555556,0.285714285714286,6.67777777777778,4.87142857142857,2.83,6.29,0.995,1.748,0.666666666666667,0,7.36666666666667,4.275,1.61,10.38,0.806,2.077,0.0722439024390244,0.0888485251545262
"184",184,184,718444,"2023-04-24","N","night",7,15,0.318,13,9,0.591,"TOR","American League","American League East","CHW","American League","American League Central",0,0,"1",9,9,0.400222222222222+0i,0.460153846153846,0.435636363636364,0.400222222222222+0i,0.460153846153846,0.435636363636364,0.480399692544197,3,5,5,2,2,33,40,0,0,0,0,0.361228077347615,1,2,8,0,4,35,51,2,0,0.222222222222222,0.555555555555556,5.67777777777778,6.22222222222222,6.66,3.05,1.52,1.018,0.333333333333333,0.666666666666667,5.85,6.7,6.37,1.33,1.472,0.787,-0.110600307455803,0.0432280773476146
"185",185,185,718443,"2023-04-24","N","night",12,10,0.545,14,8,0.636,"ATL","National League","National League East","MIA","National League","National League East",0,1,"1",9,9,0.4255+0i,0.3705,0.3905,0.4255+0i,0.3705,0.3905,0.625612472160356,1,6,4,1,3,48,33,0,0,0,0,0.364839186431135,3,7,3,3,1,34,30,2,0,0.333333333333333,0.444444444444444,4.45555555555556,5.68888888888889,5.13,2.96,1.587,1.007,0.5,0.5,4.7,5.86666666666667,5.34,2.78,1.43,0.925,-0.0103875278396437,-0.180160813568865
"186",186,186,718442,"2023-04-24","N","night",13,9,0.591,12,10,0.545,"MIN","American League","American League Central","NYY","American League","American League East",0,0,"1",9,9,0.3976+0i,0.338166666666667,0.365181818181818,0.3976+0i,0.338166666666667,0.365181818181818,0.570238259192949,2,4,6,1,2,44,47,1,0,2,2,0.625243981782694,3,5,5,0,0,32,39,1,0,0.375,0.444444444444444,4.5125,5.45555555555556,5.2,1.64,1.431,1.155,0.2,0.333333333333333,5.04,5.35,4.56,2.23,1.442,1.237,0.0252382591929486,0.0342439817826936
"187",187,187,718441,"2023-04-24","N","night",7,13,0.35,15,7,0.682,"MIL","National League","National League Central","DET","American League","American League Central",1,0,"0",9,8,0.419428571428571+0i,0.544733333333333,0.504863636363636,0.419428571428571+0i,0.544733333333333,0.504863636363636,0.64,3,7,3,1,2,50,47,2,1,0,0,0.25706940874036,2,5,5,1,4,30,31,4,1,0.285714285714286,0,4.57142857142857,5.16666666666667,6.47,5.52,1.563,1.29,0.4,0,4.6,5.02,7.43,6.39,1.565,1.461,-0.042,-0.0929305912596401
"188",188,188,718437,"2023-04-24","N","night",4,18,0.182,11,11,0.5,"LAA","American League","American League West","OAK","American League","American League West",0,1,"0",10,9,0.391545454545455+0i,0.452636363636364,0.422090909090909,0.391545454545455+0i,0.452636363636364,0.422090909090909,0.539541939904081,2,4,6,2,1,40,48,1,0,2,1,0.150767911227854,1,1,9,1,3,31,85,1,0,0.125,NA,5.125,NA,7.02,NA,1.829,NA,0.2,NA,5.2,NA,5.19,NA,1.769,NA,0.0395419399040814,-0.0312320887721461
"189",189,189,718438,"2023-04-24","N","night",5,17,0.227,12,11,0.522,"ARI","National League","National League West","KCR","American League","American League Central",1,0,"1",10,9,0.463727272727273+0i,0.627166666666667,0.549,0.463727272727273+0i,0.627166666666667,0.549,0.482148549569653,1,4,6,1,3,49,51,0,0,0,0,0.257377445061579,1,2,8,2,2,39,67,0,0,0.333333333333333,0.2,4.78888888888889,5.4,4.36,5,1.869,1.482,0.166666666666667,0.2,4.35,5.4,5.81,5,2.354,1.482,-0.0398514504303475,0.0303774450615793
"190",190,190,718446,"2023-04-24","N","night",9,13,0.409,8,13,0.381,"SFG","National League","National League West","STL","National League","National League Central",0,0,"1",9,9,0.397076923076923+0i,0.592125,0.471380952380952,0.397076923076923+0i,0.592125,0.471380952380952,0.431694250454415,3,3,7,2,3,42,58,3,0,0,0,0.490477054235444,2,4,6,1,2,48,47,2,0,0.222222222222222,0.333333333333333,5.67777777777778,5.66666666666667,4.21,1.94,1.344,1.353,0,0.5,5.5,6.03333333333333,5.18,1.47,1.485,1.309,0.050694250454415,0.0814770542354435
"191",191,191,718440,"2023-04-25","N","night",7,17,0.292,11,12,0.478,"CLE","American League","American League Central","COL","National League","National League West",1,0,"0",9,10,0.370083333333333+0i,0.48,0.422652173913043,0.370083333333333+0i,0.48,0.422652173913043,0.437743190661479,2,4,6,1,3,32,40,0,0,0,1,0.301596351197263,2,2,8,2,5,31,60,0,0,0.25,0,4.3875,5.7,5.86,5.19,1.755,1.327,0.4,0,4.4,6,4.09,5.7,1.636,1.4,-0.0402568093385214,0.00959635119726343
"192",192,192,718435,"2023-04-25","N","night",12,12,0.5,15,7,0.682,"BAL","American League","American League East","BOS","American League","American League East",0,1,"0",8,10,0.405+0i,0.411466666666667,0.409409090909091,0.405+0i,0.411466666666667,0.409409090909091,0.591020597084008,5,9,1,5,0,47,28,2,0,2,2,0.538112417083673,3,6,4,2,2,60,50,1,0,0.25,0.285714285714286,4.8875,4.58571428571429,6.41,3.9,1.475,1.299,0.4,0.333333333333333,5.22,5.03333333333333,6.15,4.11,1.481,1.304,-0.0909794029159917,0.0381124170836727
"193",193,193,718432,"2023-04-25","N","night",12,11,0.522,16,7,0.696,"PIT","National League","National League Central","LAD","National League","National League West",0,0,"0",9,9,0.353857142857143+0i,0.379125,0.371434782608696,0.353857142857143+0i,0.379125,0.371434782608696,0.624892224983517,5,8,2,4,0,55,26,2,0,0,0,0.584587742064284,3,5,5,3,1,42,47,0,0,0.125,0.25,4.5125,5.25,5.94,5.14,1.376,1.643,0.2,0.2,4.02,4.64,6.2,7.23,1.475,1.986,-0.0711077750164832,0.0625877420642843
"194",194,194,718436,"2023-04-25","N","night",12,11,0.522,20,3,0.87,"TBR","American League","American League East","HOU","American League","American League West",0,0,"0",9,9,0.552666666666667+0i,0.33465,0.363086956521739,0.552666666666667+0i,0.33465,0.363086956521739,0.857505653157071,5,7,3,4,0,56,34,1,0,1,0,0.603624618697291,4,6,4,3,1,50,41,0,0,0.333333333333333,0.5,4.5,5.525,4,2.62,1.296,1.052,0.666666666666667,0.4,4.33333333333333,5.42,0,2.63,0.692,1.171,-0.0124943468429292,0.0816246186972905
"195",195,195,718434,"2023-04-25","N","night",14,8,0.636,8,15,0.348,"CIN","National League","National League Central","TEX","American League","American League West",1,0,"1",10,9,0.502333333333333+0i,0.555,0.520652173913044,0.502333333333333+0i,0.555,0.520652173913044,0.401450113429118,1,3,7,3,3,37,51,0,0,1,0,0.739769888462756,3,7,3,5,2,78,33,0,0,NA,0.2,NA,5.42,NA,6.26,NA,1.463,NA,0.2,NA,5.42,NA,6.26,NA,1.463,0.0534501134291179,0.103769888462756
"196",196,196,718430,"2023-04-25","N","night",10,12,0.455,11,12,0.478,"PHI","National League","National League East","SEA","American League","American League West",1,0,"0",9,8,0.488666666666667+0i,0.429,0.460130434782609,0.488666666666667+0i,0.429,0.460130434782609,0.454224760624895,4,7,3,3,1,51,42,0,0,0,0,0.505128070267712,2,6,4,1,0,44,38,1,0,0.375,0,4.7625,5.72857142857143,6.1,5.13,1.591,1.438,0.333333333333333,0,4.53333333333333,6.275,6.83,5.33,1.59,1.5,-0.023775239375105,0.0501280702677115
"197",197,197,718433,"2023-04-25","N","night",7,16,0.304,14,9,0.609,"TOR","American League","American League East","CHW","American League","American League Central",0,0,"1",9,9,0.400222222222222+0i,0.45,0.430521739130435,0.400222222222222+0i,0.45,0.430521739130435,0.495260769956426,3,6,4,3,1,37,39,0,0,1,0,0.352887119007505,0,2,8,0,4,36,53,2,0,0.333333333333333,NA,5.23333333333333,NA,4.56,NA,1.458,NA,0.166666666666667,NA,5.16666666666667,NA,5.81,NA,1.516,NA,-0.113739230043574,0.048887119007505
"198",198,198,718431,"2023-04-25","N","night",7,14,0.333,14,9,0.609,"NYM","National League","National League East","WSN","National League","National League East",0,1,"0",9,7,0.470222222222222+0i,0.367928571428571,0.40795652173913,0.470222222222222+0i,0.367928571428571,0.40795652173913,0.591893549756995,3,7,3,0,0,61,41,1,0,0,0,0.385272145144077,2,3,7,2,3,30,35,0,0,0.333333333333333,NA,5.8,NA,2.73,NA,1.348,NA,0.5,NA,6,NA,2,NA,1.306,NA,-0.0171064502430047,0.0522721451440768
